Projeto,Cod Fornecedor,Fornecedor,CNPJ,Num Obra,Cod Produto,Descrição do Item,Qtde Produto,Valor Unit UR,Valor Produto,Prod Serv,Previsão de execução,Num Provisório,Num OSP,Validação OSP,Status OSP,Nota Fiscal,Enviado SAP,Fase escola,Status escola,Unique ID
"35225897","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5108","4711","Aprovado","Nota Fiscal","","Não","5","Em planejamento","1787168298819x724653384977244800"
"52063526","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 12 Access Points - Equip - MEGA - CO","1","21.765,83","21.765,83","Material","31/08/2026","5109","4717","Aprovado","","1259","Não","5","Conectada","1787168725682x351726351716552960"
"52090280","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5109","4717","Aprovado","","1258","Não","5","Conectada","1787168725899x606476248156621000"
"52090280","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5109","4717","Aprovado","","1256","Não","5","Conectada","1787168726133x554931124610233540"
"52063526","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5109","4717","Aprovado","","1260","Não","5","Conectada","1787168726244x193909692445252350"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","5","699,09","3.495,45","Material","31/08/2026","5110","4718","Aprovado","","1289","Não","5","Conectada","1787169358105x316147877891063550"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","2","1.491,72","2.983,44","Material","31/08/2026","5110","4718","Aprovado","","1290","Não","5","Conectada","1787169358145x838175090092572800"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5110","4718","Aprovado","","1288","Não","5","Conectada","1787169358182x698650946070373400"
"50033433","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 8 Access Points - Equip - MEGA - CO","1","17.012,75","17.012,75","Material","31/08/2026","5111","4719","Aprovado","","1311","Não","5","Conectada","1787170793322x120876026944347620"
"52033481","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","1","699,09","699,09","Material","31/08/2026","5112","4720","Aprovado","","1280","Não","5","Conectada","1787171128509x258417843590998960"
"53009649","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","2","1.491,72","2.983,44","Material","31/08/2026","5117","4721","Aprovado","","1278","Não","5","Conectada","1787231081968x789301787403753300"
"35247297","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","5126","4700","Aprovado","","1266","Não","5","Conectada","1787234196840x906600917283576000"
"35247297","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5126","4700","Aprovado","","1267","Não","5","Conectada","1787234196843x889207134497576400"
"35231150","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1291","Não","5","Conectada","1787236117135x152756309560225120"
"35009364","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1299","Não","5","Conectada","1787236117137x564469007710080000"
"35431849","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","1","727,31","727,31","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","","Não","5","Conectada","1787236117441x336703327359051400"
"35431849","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","","Não","5","Conectada","1787236117457x546616223423080700"
"35009364","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1300","Não","5","Conectada","1787236117541x293292233925281300"
"35070048","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1429","Não","5","Conectada","1787236117587x935113031920070300"
"35070048","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1427","Não","5","Conectada","1787236117616x589885136633596400"
"35431849","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","","Não","5","Conectada","1787236117634x464299163382389440"
"35231150","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","5127","4699","Aprovado","Notas pendentes","1293","Não","5","Conectada","1787236117685x860532352758265100"
"35400051","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5135","4698","Aprovado","","1306","Não","5","Conectada","1787254849903x691352543137629300"
"35400051","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","2","727,31","1.454,62","Material","31/08/2026","5135","4698","Aprovado","","1305","Não","5","Conectada","1787254849949x686725431954363400"
"35070208","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","1","727,31","727,31","Material","31/08/2026","5140","4696","Aprovado","","1283","Não","5","Conectada","1787313445375x611286470744865100"
"35070208","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5140","4696","Aprovado","","1284","Não","5","Conectada","1787313445435x406336080828041400"
"35417063","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","1","727,31","727,31","Material","31/08/2026","5141","4697","Aprovado","","1254","Não","5","Conectada","1787313560450x274826491992966370"
"35417063","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5141","4697","Aprovado","","1252","Não","5","Conectada","1787313560734x172252629187911400"
"17026563","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 10 Access Points - Equip - MEGA - NO","1","19.389,29","19.389,29","Material","31/08/2026","5142","4722","Aprovado","","1309","Não","5","Conectada","1787313698379x983865829814222000"
"35207822","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 14 Access Points - Equip - MEGA - SE","1","25.116,90","25.116,90","Material","31/08/2026","5148","4738","Aprovado","","1350","Não","5","Conectada","1787320695919x587360500072857700"
"35090050","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 14 Access Points - Equip - MEGA - SE","1","25.116,90","25.116,90","Material","31/08/2026","5148","4738","Aprovado","","1342","Não","5","Conectada","1787320695916x382581300340459000"
"17010500","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 3 Access Points - Equip - MEGA - NO","1","10.332,12","10.332,12","Material","31/08/2026","5150","4723","Aprovado","Notas pendentes","1301","Não","5","Conectada","1787322180734x761509313714174200"
"17010500","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - NO","1","1.491,72","1.491,72","Material","31/08/2026","5150","4723","Aprovado","Notas pendentes","","Não","5","Conectada","1787322180817x204974945066773730"
"35436616","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5151","4739","Aprovado","","1331","Não","5","Conectada","1787323858848x590236258881792000"
"35436616","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","31/08/2026","5151","4739","Aprovado","","1329","Não","5","Conectada","1787323859216x263737752749340300"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","3","1.491,72","4.475,16","Material","31/08/2026","5152","4735","Aprovado","","1372","Não","5","Conectada","1787330213423x150800962090855700"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Conversor de mídia Gigabit Ethernet (Par) - Equip - MEGA - CO","1","209,00","209,00","Material","31/08/2026","5152","4735","Aprovado","","1376","Não","5","Conectada","1787330213602x897878783725764000"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5152","4735","Aprovado","","1371","Não","5","Conectada","1787330213678x821210356653333100"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","4","699,09","2.796,36","Material","31/08/2026","5152","4735","Aprovado","","1373","Não","5","Conectada","1787330213964x536360018079896800"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","2","1.150,93","2.301,86","Material","31/08/2026","5152","4735","Aprovado","","1377","Não","5","Conectada","1787330213996x278537625371611420"
"53005473","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 8 portas PoE+ - Equip - MEGA - CO","2","994,18","1.988,36","Material","31/08/2026","5152","4735","Aprovado","","1375","Não","5","Conectada","1787330214277x750183539498654200"
"35009298","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","31/08/2026","5153","4740","Aprovado","","1339","Não","5","Conectada","1787337459851x296780788744211800"
"52092143","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5154","4736","Aprovado","","1325","Não","5","Conectada","1787337680078x496938547363021250"
"52051170","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","4","699,09","2.796,36","Material","31/08/2026","5154","4736","Aprovado","","1334","Não","5","Conectada","1787337680130x105565266219582290"
"52076555","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5154","4736","Aprovado","","1327","Não","5","Conectada","1787337680163x356975053523609600"
"52092143","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5154","4736","Aprovado","","1326","Não","5","Conectada","1787337680265x834087939389211800"
"52076555","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - CO","1","15.085,20","15.085,20","Material","31/08/2026","5154","4736","Aprovado","","1324","Não","5","Conectada","1787337685175x211691160951852350"
"53012720","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5155","4737","Aprovado","Notas pendentes","","Não","5","Conectada","1787337807229x727817960161025800"
"53012720","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5155","4737","Aprovado","Notas pendentes","","Não","5","Conectada","1787337807250x294213497647206850"
"53008464","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","8","699,09","5.592,72","Material","31/08/2026","5155","4737","Aprovado","Notas pendentes","1363","Não","5","Conectada","1787337807260x225125577748871650"
"35286060","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 3 Access Points - Equip - MEGA - SE","1","10.749,19","10.749,19","Material","31/08/2026","5158","4741","Aprovado","","1369","Não","5","Conectada","1787573031847x655335279600708900"
"35286060","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5158","4741","Aprovado","","1370","Não","5","Conectada","1787573032239x941992779590038300"
"35076661","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 4 Access Points - Equip - MEGA - SE","1","11.985,42","11.985,42","Material","31/08/2026","5158","4741","Aprovado","","1347","Não","5","Conectada","1787573032642x957242595487184100"
"35238168","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 3 Access Points - Equip - MEGA - SE","1","2.472,47","2.472,47","Material","31/08/2026","5161","4742","Aprovado","","1145","Não","5","Conectada","1787575693435x857410148726029700"
"52049205","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - CO","1","13.896,92","13.896,92","Material","31/08/2026","5162","4732","Aprovado","","1322","Não","5","Conectada","1787579027742x350193180632417660"
"52049205","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5162","4732","Aprovado","","1323","Não","5","Conectada","1787579029272x522599504222078800"
"35010356","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5166","4743","Aprovado","","1340","Não","5","Conectada","1787591630447x690400486899457200"
"35010356","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - SE","1","9.512,95","9.512,95","Material","31/08/2026","5166","4743","Aprovado","","1338","Não","5","Conectada","1787591630874x380827523356267260"
"17001374","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 5 Access Points - Equip - MEGA - NO","1","12.708,66","12.708,66","Material","31/08/2026","5167","4758","Aprovado","","1403","Não","5","Conectada","1787591840061x712143647942902000"
"17001374","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - NO","1","1.491,72","1.491,72","Material","31/08/2026","5167","4758","Aprovado","","1404","Não","5","Conectada","1787591840082x270819145120819070"
"17039720","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - NO","1","9.143,85","9.143,85","Material","31/08/2026","5167","4758","Aprovado","","1405","Não","5","Conectada","1787591840173x201904620036024160"
"17039720","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - NO","1","1.491,72","1.491,72","Material","31/08/2026","5167","4758","Aprovado","","1400","Não","5","Conectada","1787591840236x729287988398595800"
"35275906","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 10 Access Points - Equip - MEGA - SE","1","20.171,96","20.171,96","Material","31/08/2026","5178","4744","Aprovado","","1328","Não","5","Conectada","1787678181864x288346541439670200"
"35230406","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 9 Access Points - Equip - MEGA - SE","1","18.935,73","18.935,73","Material","31/08/2026","5178","4744","Aprovado","","1345","Não","5","Conectada","1787678181885x887822591965877800"
"35440115","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","31/08/2026","5178","4744","Aprovado","","1355","Não","5","Conectada","1787678182055x885913854649181200"
"35230406","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5178","4744","Aprovado","","1349","Não","5","Conectada","1787678182145x253392429413684450"
"17056977","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - NO","1","13.896,92","13.896,92","Material","31/08/2026","5179","4759","Aprovado","Notas pendentes","1411","Não","5","Conectada","1787678431991x944422344273565600"
"17046327","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 2 Access Points - Equip - MEGA - NO","1","9.143,85","9.143,85","Material","31/08/2026","5179","4759","Aprovado","Notas pendentes","1407","Não","5","Conectada","1787678432180x748852139299359900"
"17046327","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - NO","1","1.491,72","1.491,72","Material","31/08/2026","5179","4759","Aprovado","Notas pendentes","","Não","5","Conectada","1787678432397x145051509036686620"
"52031020","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5180","4762","Aprovado","","1412","Não","5","Conectada","1787678498856x398901519285457900"
"35241994","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - SE","1","1.197,39","1.197,39","Material","31/08/2026","5182","4745","Aprovado","","1465","Não","5","Conectada","1787681201012x732900907376516200"
"35241994","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Conversor de mídia Gigabit Ethernet (Par) - Equip - MEGA - SE","1","217,44","217,44","Material","31/08/2026","5182","4745","Aprovado","","1466","Não","5","Conectada","1787681201155x666752137132079900"
"35241994","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 8 portas PoE+ - Equip - MEGA - SE","1","1.034,31","1.034,31","Material","31/08/2026","5182","4745","Aprovado","","1467","Não","5","Conectada","1787681201709x150658583760765920"
"52103064","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 10 Access Points - Equip - MEGA - CO","1","19.389,29","19.389,29","Material","31/08/2026","5184","4764","Aprovado","Nota Fiscal","","Não","5","Conectada","1787742904492x291289557335981250"
"17003580","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 3 Access Points - Equip - MEGA - NO","1","10.332,12","10.332,12","Material","31/08/2026","5185","4760","Aprovado","Nota Fiscal","","Não","5","Conectada","1787743992200x600498860873811000"
"35216324","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","7","727,31","5.091,17","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","","Não","5","Conectada","1787747639702x425884446058589600"
